# SRC:CENA DATE(MJD):57853 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.45972216      LM     SP  -2525222400.0000   7339082752.0000  0.04472435    119.3367  0.07126028
04.46249986      AA     AP       393458.3750     -1857523.3750  5.62512491     -0.1781  0.00344851
04.46249986      AA     LM   2241621248.0000  -2116553856.0000  0.03507086     -2.3541  0.00494918
04.46249986      AA     SP   -280785696.0000   5223784448.0000  0.02837591      1.7647  0.00528089
04.46249986      AP     LM   2241227776.0000  -2114696320.0000  0.05321681    -23.1766  0.04771590
04.46249986      AP     SP   -281179136.0000   5225641984.0000  0.04765407      1.1147  0.05091722
04.46249986      LM     SP  -2522406912.0000   7340338176.0000  0.11219332      3.3349  0.07307355
04.46527791      AA     LM   2242072064.0000  -2117669120.0000  0.13460236     -0.5457  0.00472149
04.46527791      AA     AP       392892.6562     -1857719.0000  5.62379559     -0.1620  0.00344542
04.46527791      AA     SP   -277517728.0000   5223923200.0000  0.02844369      5.3858  0.00494711
04.46527791      AP     LM   2241679360.0000  -2115811456.0000  0.15645100     -0.9333  0.05181845
04.46527791      AP     SP   -277910624.0000   5225781248.0000  0.10122101     57.4237  0.05429889
04.46527791      LM     SP  -2519589888.0000   7341592576.0000  0.04711799     50.5517  0.07440850
04.46805561      AA     AP       392326.7500     -1857914.2500  5.62605398     -0.1383  0.00346320
04.46805561      AA     LM   2242522112.0000  -2118784768.0000  0.42139972      0.5980  0.00545410
04.46805561      AA     SP   -274249632.0000   5224060416.0000  0.04220913     -0.8615  0.00563043
04.46805561      AP     LM   2242129664.0000  -2116926848.0000  0.41926097      2.6027  0.04644643
04.46805561      AP     SP   -274641952.0000   5225918464.0000  0.11082549    -15.2366  0.04795083
04.46805561      LM     SP  -2516771584.0000   7342845440.0000  0.10026660    147.8255  0.07551921
04.47083330      AA     AP       391760.6250     -1858109.3750  5.62402245     -0.0942  0.00344237
04.47083330      AA     LM   2242970624.0000  -2119900416.0000  0.61756986     -0.0903  0.00599805
04.47083330      AA     SP   -270981376.0000   5224196096.0000  0.03971261     -3.2008  0.00600102
04.47083330      AP     LM   2242578944.0000  -2118042368.0000  0.62245862     -2.2743  0.04469239
04.47083330      AP     SP   -271373120.0000   5226054144.0000  0.08807532     35.3432  0.04471490
04.47083330      LM     SP  -2513952000.0000   7344096768.0000  0.06946849    144.2261  0.07791501
04.47361100      AA     AP       391194.3125     -1858304.1250  5.62332993     -0.0838  0.00342579
04.47361100      AA     LM   2243418112.0000  -2121016448.0000  0.54109979     -0.1451  0.00595215
04.47361100      AA     SP   -267712976.0000   5224330240.0000  0.03289508     -8.9455  0.00594338
04.47361100      AP     LM   2243026944.0000  -2119158144.0000  0.55263796     -4.2671  0.04499031
04.47361100      AP     SP   -268104160.0000   5226188288.0000  0.01409179     28.5595  0.04492694
04.47361100      LM     SP  -2511131136.0000   7345346560.0000  0.19466380   -173.7389  0.07805537
04.47638905      AA     AP       390627.7812     -1858498.5000  5.62410528     -0.0449  0.00342724
04.47638905      AA     LM   2243864320.0000  -2122132608.0000  0.32781546      0.0466  0.00631640
04.47638905      AA     SP   -264444432.0000   5224462336.0000  0.04298650      0.2429  0.00644567
04.47638905      AP     LM   2243473664.0000  -2120274176.0000  0.32911648      4.9194  0.04060708
04.47638905      AP     SP   -264835072.0000   5226320896.0000  0.07417751    -13.3239  0.04143964
04.47638905      LM     SP  -2508308736.0000   7346595328.0000  0.07355047    117.7667  0.07637339
04.47916675      AA     AP       390061.0312     -1858692.7500  5.62420959     -0.0278  0.00350171
04.47916675      AA     LM   2244309504.0000  -2123249152.0000  0.15908969      0.8275  0.00697003
